Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;Distance;Distance Unit;Seconds;Notes;Workout Notes
2019-04-23 16:36:30;"Smolov Day S2";"Bench Press (Barbell)";8;67.5;kg;5;;;0;;
2019-04-23 16:36:30;"Smolov Day S2";"Bent Over Row (Barbell)";1;40;kg;8;;;0;"";
2019-04-23 16:36:30;"Smolov Day S2";"Bent Over Row (Barbell)";2;65;kg;8;;;0;;
2019-04-23 16:36:30;"Smolov Day S2";"Bent Over Row (Barbell)";3;65;kg;8;;;0;;
2019-04-23 16:36:30;"Smolov Day S2";"Bent Over Row (Barbell)";4;65;kg;8;;;0;;
2019-04-23 16:36:30;"Smolov Day S2";"Bent Over Row (Barbell)";5;65;kg;8;;;0;;
2019-04-23 16:36:30;"Smolov Day S2";"Hammer Curl (Dumbbell)";1;12.5;kg;9;;;0;"";
2019-04-23 16:36:30;"Smolov Day S2";"Hammer Curl (Dumbbell)";2;12.5;kg;9;;;0;;
2019-04-23 16:36:30;"Smolov Day S2";"Hammer Curl (Dumbbell)";3;12.5;kg;9;;;0;;
2019-04-23 16:36:30;"Smolov Day S2";"Hammer Curl (Dumbbell)";4;12.5;kg;9;;;0;;
2019-04-23 16:36:30;"Smolov Day S2";"Lat Pulldown (Cable)";1;68;kg;5;;;0;"";
2019-04-23 16:36:30;"Smolov Day S2";"Lat Pulldown (Cable)";2;68;kg;5;;;0;;
2019-04-23 16:36:30;"Smolov Day S2";"Lat Pulldown (Cable)";3;68;kg;5;;;0;;
2019-04-23 16:36:30;"Smolov Day S2";"Lat Pulldown (Cable)";4;68;kg;5;;;0;;
2019-04-23 16:36:30;"Smolov Day S2";"Lat Pulldown (Cable)";5;68;kg;5;;;0;;
2019-04-23 16:36:30;"Smolov Day S2";"Lateral Raise (Dumbbell)";1;10;kg;10;;;0;"";
2019-04-23 16:36:30;"Smolov Day S2";"Lateral Raise (Dumbbell)";2;10;kg;10;;;0;;
2019-04-23 16:36:30;"Smolov Day S2";"Lateral Raise (Dumbbell)";3;10;kg;10;;;0;;
2019-04-23 16:36:30;"Smolov Day S2";"Lateral Raise (Dumbbell)";4;10;kg;10;;;0;;
2019-04-23 16:36:30;"Smolov Day S2";"Paused Squat (3 count) ";1;60;kg;5;;;0;"";
2019-04-23 16:36:30;"Smolov Day S2";"Paused Squat (3 count) ";2;90;kg;5;;;0;;
2019-04-23 16:36:30;"Smolov Day S2";"Paused Squat (3 count) ";3;105;kg;5;;;0;;
2019-04-23 16:36:30;"Smolov Day S2";"Paused Squat (3 count) ";4;105;kg;5;;;0;;
2019-04-23 16:36:30;"Smolov Day S2";"Paused Squat (3 count) ";5;105;kg;5;;;0;;
2019-04-23 16:36:30;"Smolov Day S2";"V crunch ";1;;;11;;;0;"";
2019-04-23 16:36:30;"Smolov Day S2";"V crunch ";2;;;11;;;0;;
2019-04-23 16:36:30;"Smolov Day S2";"V crunch ";3;;;11;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Bench Press (Barbell)";10;70;kg;4;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Bench Press (Barbell)";1;40;kg;5;;;0;"";
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Bench Press (Barbell)";2;55;kg;4;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Bench Press (Barbell)";3;70;kg;4;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Bench Press (Barbell)";4;70;kg;4;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Bench Press (Barbell)";5;70;kg;4;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Bench Press (Barbell)";6;70;kg;4;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Bench Press (Barbell)";7;70;kg;4;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Bench Press (Barbell)";8;70;kg;4;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Bench Press (Barbell)";9;70;kg;4;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Bicycle crunch (deep) ";1;15;kg;16;;;0;"";
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Bicycle crunch (deep) ";2;15;kg;16;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Bicycle crunch (deep) ";3;15;kg;16;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Front Squat (Barbell)";1;20;kg;5;;;0;"";""
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Front Squat (Barbell)";2;60;kg;5;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Front Squat (Barbell)";3;77.5;kg;5;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Front Squat (Barbell)";4;77.5;kg;5;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Front Squat (Barbell)";5;77.5;kg;5;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Paused Sumo Deadlift ";1;107.5;kg;5;;;0;"";
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Paused Sumo Deadlift ";2;107.5;kg;5;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Paused Sumo Deadlift ";3;107.5;kg;5;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Seated Calf Raise (Machine)";1;50;kg;10;;;0;"";
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Seated Calf Raise (Machine)";2;75;kg;8;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Seated Calf Raise (Machine)";3;75;kg;8;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Seated Calf Raise (Machine)";4;75;kg;8;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Seated Calf Raise (Machine)";5;75;kg;8;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Sumo Deadlift (Barbell)";1;60;kg;5;;;0;"";
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Sumo Deadlift (Barbell)";2;100;kg;5;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Sumo Deadlift (Barbell)";3;125;kg;5;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Sumo Deadlift (Barbell)";4;125;kg;5;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Sumo Deadlift (Barbell)";5;125;kg;5;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Sumo Deadlift (Barbell)";6;125;kg;5;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Sumo Deadlift (Barbell)";7;125;kg;5;;;0;;
2019-04-25 15:43:15;"Kizen Deadlift+Smolov (Day 1+S3)";"Sumo Deadlift (Barbell)";8;125;kg;8;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";10;75;kg;3;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";11;75;kg;3;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";12;75;kg;3;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";1;50;kg;3;;;0;"";
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";2;60;kg;3;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";3;75;kg;3;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";4;75;kg;3;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";5;75;kg;3;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";6;75;kg;3;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";7;75;kg;3;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";8;75;kg;3;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";9;75;kg;3;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bicep Curl (Barbell)";1;30;kg;5;;;0;"";
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bicep Curl (Barbell)";2;30;kg;5;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bicep Curl (Barbell)";3;30;kg;5;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bicep Curl (Barbell)";4;30;kg;5;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Cable Bicep Curl ";1;15.75;kg;4;;;0;"";
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Cable Bicep Curl ";2;13.25;kg;6;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Cable Bicep Curl ";3;11.25;kg;6;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Cable Bicep Curl ";4;8.75;kg;8;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Cable Crunch";1;38.75;kg;12;;;0;"";
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Cable Crunch";2;38.75;kg;12;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Cable Crunch";3;38.75;kg;12;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Decline Crunch";1;;;14;;;0;"";
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Decline Crunch";2;;;14;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Decline Crunch";3;;;14;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Lat Pulldown (Cable)";1;59;kg;10;;;0;"";
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Lat Pulldown (Cable)";2;59;kg;10;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Lat Pulldown (Cable)";3;59;kg;10;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Lat Pulldown (Cable)";4;59;kg;10;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Overhead Press (Barbell)";1;40;kg;5;;;0;"";""
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Overhead Press (Barbell)";2;50;kg;5;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Overhead Press (Barbell)";3;50;kg;5;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Overhead Press (Barbell)";4;50;kg;5;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Overhead Press (Barbell)";5;50;kg;5;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Overhead Press (Barbell)";6;50;kg;5;;;0;;
2019-04-26 17:19:14;"Kizen Overhead Press+Smolov (Day 4+S4)";"Overhead Press (Barbell)";7;50;kg;8;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Bench Press (Barbell)";1;50;kg;6;;;0;"";
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Bench Press (Barbell)";2;67.5;kg;6;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Bench Press (Barbell)";3;67.5;kg;6;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Bench Press (Barbell)";4;67.5;kg;6;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Bench Press (Barbell)";5;67.5;kg;6;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Bench Press (Barbell)";6;67.5;kg;6;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Bench Press (Barbell)";7;67.5;kg;6;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Bosu crunch ";1;10;kg;14;;;0;"";
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Bosu crunch ";2;10;kg;14;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Bosu crunch ";3;10;kg;14;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Calf Press on Seated Leg Press";1;115;kg;12;;;0;"";
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Calf Press on Seated Leg Press";2;170;kg;12;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Calf Press on Seated Leg Press";3;170;kg;12;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Calf Press on Seated Leg Press";4;170;kg;12;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Calf Press on Seated Leg Press";5;170;kg;12;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Hamstring curl (seated) ";1;40.8;kg;10;;;0;"";
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Hamstring curl (seated) ";2;61.4;kg;10;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Hamstring curl (seated) ";3;61.4;kg;10;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Hamstring curl (seated) ";4;61.4;kg;10;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Hamstring curl (seated) ";5;61.4;kg;10;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Romanian Deadlift (Barbell)";1;60;kg;8;;;0;"";
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Romanian Deadlift (Barbell)";2;80;kg;8;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Romanian Deadlift (Barbell)";3;102.5;kg;8;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Romanian Deadlift (Barbell)";4;102.5;kg;8;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Romanian Deadlift (Barbell)";5;102.5;kg;8;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Squat (Barbell)";1;60;kg;5;;;0;"";""
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Squat (Barbell)";2;100;kg;5;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Squat (Barbell)";3;127.5;kg;5;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Squat (Barbell)";4;127.5;kg;5;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Squat (Barbell)";5;127.5;kg;5;;;0;;
2019-04-28 13:54:18;"Kizen Squat+Smolov (Day 3+S1)";"Squat (Barbell)";6;127.5;kg;8;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Bench Press (Barbell)";1;50;kg;5;;;0;"";""
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Bench Press (Barbell)";2;72.5;kg;5;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Bench Press (Barbell)";3;72.5;kg;5;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Bench Press (Barbell)";4;72.5;kg;5;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Bench Press (Barbell)";5;72.5;kg;5;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Bench Press (Barbell)";6;72.5;kg;5;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Bench Press (Barbell)";7;72.5;kg;5;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Bench Press (Barbell)";8;72.5;kg;5;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Bent Over Row (Barbell)";1;40;kg;8;;;0;"";
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Bent Over Row (Barbell)";2;67.5;kg;8;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Bent Over Row (Barbell)";3;67.5;kg;8;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Bent Over Row (Barbell)";4;67.5;kg;8;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Bent Over Row (Barbell)";5;67.5;kg;8;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Hammer Curl (Dumbbell)";1;12.5;kg;10;;;0;"";
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Hammer Curl (Dumbbell)";2;12.5;kg;10;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Hammer Curl (Dumbbell)";3;12.5;kg;10;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Hammer Curl (Dumbbell)";4;12.5;kg;10;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Lat Pulldown (Cable)";1;77;kg;4;;;0;"";
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Lat Pulldown (Cable)";2;77;kg;4;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Lat Pulldown (Cable)";3;77;kg;4;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Lat Pulldown (Cable)";4;77;kg;4;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Lateral Raise (Dumbbell)";1;12.5;kg;5;;;0;"";
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Lateral Raise (Dumbbell)";2;12.5;kg;5;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Lateral Raise (Dumbbell)";3;12.5;kg;5;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Lateral Raise (Dumbbell)";4;12.5;kg;5;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Lateral Raise (Dumbbell)";5;9;kg;9;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Lateral Raise (Dumbbell)";6;9;kg;8;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"Lateral Raise (Dumbbell)";7;9;kg;7;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"V-sit";1;;;12;;;0;"";
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"V-sit";2;;;12;;;0;;
2019-04-30 16:44:18;"Kizen Bench+Smolov (Day 2+S2)";"V-sit";3;;;12;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Bench Press (Barbell)";10;75;kg;4;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Bench Press (Barbell)";1;40;kg;5;;;0;"";
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Bench Press (Barbell)";2;60;kg;4;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Bench Press (Barbell)";3;75;kg;4;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Bench Press (Barbell)";4;75;kg;4;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Bench Press (Barbell)";5;75;kg;4;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Bench Press (Barbell)";6;75;kg;4;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Bench Press (Barbell)";7;75;kg;4;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Bench Press (Barbell)";8;75;kg;4;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Bench Press (Barbell)";9;75;kg;4;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Bicycle crunch (deep) ";1;15;kg;18;;;0;"";
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Bicycle crunch (deep) ";2;15;kg;14;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Bicycle crunch (deep) ";3;15;kg;14;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Calf raise (standing) ";1;54;kg;10;;;0;"";
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Calf raise (standing) ";2;81.8;kg;8;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Calf raise (standing) ";3;81.8;kg;8;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Calf raise (standing) ";4;81.8;kg;8;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Calf raise (standing) ";5;81.8;kg;8;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Calf raise (standing) ";6;81.8;kg;8;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Front Squat (Barbell)";1;20;kg;5;;;0;"";""
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Front Squat (Barbell)";2;40;kg;5;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Front Squat (Barbell)";3;60;kg;5;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Front Squat (Barbell)";4;80;kg;5;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Front Squat (Barbell)";5;80;kg;5;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Front Squat (Barbell)";6;80;kg;5;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Paused Squat (3 count) ";1;107.5;kg;5;;;0;"";
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Paused Squat (3 count) ";2;107.5;kg;4;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Paused Squat (3 count) ";3;100;kg;5;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Paused Sumo Deadlift ";1;110;kg;5;;;0;"";
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Paused Sumo Deadlift ";2;110;kg;5;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Paused Sumo Deadlift ";3;110;kg;5;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Rear Delt Pec Deck";1;40.9;kg;8;;;0;"";
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Rear Delt Pec Deck";2;40.9;kg;8;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Rear Delt Pec Deck";3;40.9;kg;8;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Rear Delt Pec Deck";4;40.9;kg;8;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Sumo Deadlift (Barbell)";1;60;kg;5;;;0;"";
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Sumo Deadlift (Barbell)";2;100;kg;5;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Sumo Deadlift (Barbell)";3;130;kg;5;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Sumo Deadlift (Barbell)";4;130;kg;5;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Sumo Deadlift (Barbell)";5;130;kg;5;;;0;;
2019-05-01 14:12:59;"Kizen Deadlift+Smolov (Day 1+S3)";"Sumo Deadlift (Barbell)";6;130;kg;8;;;0;;
2019-05-03 18:06:09;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";10;80;kg;3;;;0;;
2019-05-03 18:06:09;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";11;80;kg;3;;;0;;
2019-05-03 18:06:09;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";12;80;kg;3;;;0;;
2019-05-03 18:06:09;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";1;50;kg;4;;;0;"";
2019-05-03 18:06:09;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";2;65;kg;3;;;0;;
2019-05-03 18:06:09;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";3;80;kg;3;;;0;;
2019-05-03 18:06:09;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";4;80;kg;3;;;0;;
2019-05-03 18:06:09;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";5;80;kg;3;;;0;;
2019-05-03 18:06:09;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";6;80;kg;3;;;0;;
2019-05-03 18:06:09;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";7;80;kg;3;;;0;;
2019-05-03 18:06:09;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";8;80;kg;3;;;0;;
2019-05-03 18:06:09;"Kizen Overhead Press+Smolov (Day 4+S4)";"Bench Press (Barbell)";9;80;kg;3;;;0;;
